id,Name,Cuisine,Rating,NumberOfReviews,Address,ZipCode,Latitude,Longitude,IsClosed,InsertTime
kn9rgR4KlvyTTi-s76OIaQ,Toloache 82nd,mexican,4,420,166 E 82nd St,10028,40.776483,-73.956708,False,15/10/2020 23:38:07
uLWp1QR_W2WJImMnB706hg,Mexicue,mexican,4,426,160 8th Ave,10011,40.74202,-74.00046,False,15/10/2020 23:38:07
3DNtS1_3gobrYQBAwDx4DA,Calexico - Greenpoint,mexican,3.5,719,645 Manhattan Ave,11222,40.72416,-73.95132,False,15/10/2020 23:38:07
tvqtAjAyc7dplVVwhw3VZQ,La Contenta Oeste,mexican,4,227,78 W 11th St,10011,40.7352,-73.99808,False,15/10/2020 23:38:07
znlol6dCKwjoXpZZwV_ZOg,Nacho Macho Taco,mexican,4.5,186,82 5th Ave,11217,40.680574,-73.977879,False,15/10/2020 23:38:07
x9wa2M7gvf32swUSBP3uXA,Blockheads,mexican,3.5,788,Worldwide Plz,10019,40.7627155294445,-73.9876316100625,False,15/10/2020 23:38:07
4ttqjZMCsfz6X0kQ_KR0xQ,Orale Mexican Kitchen,mexican,4,1112,341 Grove St,07302,40.720536,-74.042976,False,15/10/2020 23:38:07
qQIF8nQE1eliKObIlFvBaQ,Otto's Tacos,mexican,4,359,705 9th Ave,10019,40.7625885009766,-73.9900054931641,False,15/10/2020 23:38:07
_Kc_mFOk7zMPDcDhkdJE7A,Toloache Thompson,mexican,3.5,444,205 Thompson St,10012,40.7286749,-73.9996277,False,15/10/2020 23:38:07
BdHWUmVFuo1R8Lctv4K1Ow,El Parador Cafe,mexican,4,431,325 E 34th St,10016,40.7444599,-73.97472,False,15/10/2020 23:38:07
jYAqup9AF9N9wYAWYanZ-A,Arriba Arriba Midtown,mexican,3.5,902,762 9th Ave,10019,40.7641288111074,-73.9882850646973,False,15/10/2020 23:38:07
RGSjUKs-hNpCSafrFcU-VQ,La Flor,mexican,4,242,53-02 Roosevelt Ave,11377,40.74434,-73.91141,False,15/10/2020 23:38:07
HKBJGt04_ZSdiIWA_6J8kQ,Tortaria,mexican,3.5,704,94 University Pl,10003,40.73387,-73.99304,False,15/10/2020 23:38:07
6AJwsgXr7YwsqneGVAdgzw,Las Catrinas Mexican Bar & Eatery,mexican,4,336,32-02 Broadway,11106,40.7614214682633,-73.9246649456171,False,15/10/2020 23:38:07
2hmhZim4bX2lbjPSNc7LaA,Javelina,mexican,3.5,467,119 E 18th St,10003,40.7368812561035,-73.9873886108398,False,15/10/2020 23:38:07
f7g3GhoQs9nQVTJEL2p48Q,Gran Electrica,mexican,3.5,482,5 Front St,11201,40.7027,-73.99314,False,15/10/2020 23:38:07
QIsFsiOP3H_NkgeWST7GPA,Maizal Restaurant & Tequila Bar,mexican,4,293,3207 34th Ave,11106,40.75938014,-73.92602545,False,15/10/2020 23:38:07
xWLSJOiN1mMRHmBmHyjAfw,Mad Dog & Beans Mexican Cantina,mexican,4,487,5 E 38th St,10016,40.75098,-73.98181,False,15/10/2020 23:38:07
4c4Uwb5yUqXJ-inkcDinIg,Los Tacos-Mcondo,mexican,4,309,502 Grand St,11211,40.7108323440285,-73.9509542539666,False,15/10/2020 23:38:07
hKkPlYmHoS9Nb_UbGGqx8A,Street Taco,mexican,4,375,358 3rd Ave,10016,40.74097,-73.98202,False,15/10/2020 23:38:07
vsQjfOXS10MQ8_CZ3amhVQ,Downtown Bakery Cocina Mexicana,mexican,4,253,69 1st Ave,10003,40.72543,-73.98711,False,15/10/2020 23:38:07
YsDmYRzJo3kiwZvIe1r0Fg,Playa Betty's,mexican,3.5,778,320 Amsterdam Ave,10023,40.78075,-73.98032,False,15/10/2020 23:38:07
5SOM3bh1R5K3RZ9E20TxUg,Alma Restaurant,mexican,3.5,495,187 Columbia St,11231,40.68557,-74.00215,False,15/10/2020 23:38:07
N90gLDq4XgqYanlRqaeNKg,Acapulco,mexican,4,282,1116 Manhattan Ave,11222,40.7367,-73.95517,False,15/10/2020 23:38:07
WyiTT3VHjzowMnOnUpZ7TQ,Empellón,mexican,4,361,510 Madison Ave,10022,40.75971,-73.97473,False,15/10/2020 23:38:07
zxdsVR_hHUzhBFfus4yd7A,Dos Caminos,mexican,3,1017,675 Hudson St,10014,40.7404330511257,-74.0054753422738,False,15/10/2020 23:38:07
ipmOYDh9snm3ZUv546MACQ,Taqueria Milear,mexican,4,204,752A Nostrand Ave,11216,40.6729835327648,-73.9503121359905,False,15/10/2020 23:38:07
jFYEsw6_4y4VMpSVB863sw,Mojave,mexican,3.5,728,22-36 31st St,11105,40.7753290076368,-73.9119911693115,False,15/10/2020 23:38:07
FavssEgZjXFi2unEXePkVQ,Tacombi - Bleecker Street,mexican,4,379,255 Bleecker St,10014,40.73112,-74.00272,False,15/10/2020 23:38:07
VsqHs36uLxhqmjo60r1aJA,Habana To-Go,mexican,4,269,229 Elizabeth St,10012,40.72292,-73.99418,False,15/10/2020 23:38:07
NKDLr_aBy5WRX8-JR_SGyQ,Calaca,mexican,4.5,183,139 Putnam Ave,11238,40.6834,-73.95655,False,15/10/2020 23:38:07
Zk8UgB9MDoIHWFYgAxNlIQ,De Mole,mexican,4.5,120,2 Hope St,11211,40.71377,-73.95786,False,15/10/2020 23:38:07
7I-4qCgJq3n0yan1ChE-ew,Zona Rosa,mexican,3.5,456,571 Lorimer St,11211,40.7139388888686,-73.9494076703442,False,15/10/2020 23:38:07
zjnnccSIpMdx5fN-MxAr_w,La Superior,mexican,3.5,590,295 Berry St,11211,40.71357,-73.96363,False,15/10/2020 23:38:07
t2nLcM6iuDDtBFfBbUI4_g,Fatty Daddy Taco,mexican,4,379,310 9th St,11215,40.669172,-73.986665,False,15/10/2020 23:38:07
jzVv_21473lAMYXIhVbuTA,De Mole Astoria,mexican,4,379,4220 30th Ave,11103,40.7625999,-73.9129028,False,15/10/2020 23:38:07
t2nLcM6iuDDtBFfBbUI4_g,Fatty Daddy Taco,mexican,4,379,310 9th St,11215,40.669172,-73.986665,False,15/10/2020 23:38:07
jzVv_21473lAMYXIhVbuTA,De Mole Astoria,mexican,4,379,4220 30th Ave,11103,40.7625999,-73.9129028,False,15/10/2020 23:38:07
_PWUuHHqyfJBrTROPR72Fw,The Taco Shop,mexican,4,364,166 W 4th St,10014,40.7319488525391,-74.0015411376953,False,15/10/2020 23:38:07
bCCW3DOK5vDR6x4qb2YzFw,Calexico - Park Slope,mexican,3.5,447,278 5th Ave,11215,40.674283,-73.982278,False,15/10/2020 23:38:07
6rM-N1SBbKPC7DWZNg5awQ,Los Portales,mexican,4,282,2508 Broadway,11105,40.7631768211379,-73.9282260153443,False,15/10/2020 23:38:07
nrwOQSXoRXfAYhkdjiUk8g,Toro Loco,mexican,4,245,15 Stone St,10004,40.70421,-74.01208,False,15/10/2020 23:38:07
XDl93co2VJznxglYcoQvmA,Chilo's,mexican,4,219,323 Franklin Ave,11238,40.68835,-73.95696,False,15/10/2020 23:38:07
hYk1RkElIG5rWI4ywbi-BA,Laly's Restaurant,mexican,4.5,154,75-19 Roosevelt Ave,11372,40.747207,-73.8897241,False,15/10/2020 23:38:07
7RgdHGMY9Xa2Ur5y7vSBZQ,Homemade Taqueria,mexican,4,357,45-09 34th Ave,11101,40.7546939084048,-73.9165629007979,False,15/10/2020 23:38:07
02QBPRcN0LYO3neX_oqx4Q,Gordo's Cantina,mexican,4,230,140 St Nicholas Ave,11237,40.70489,-73.91764,False,15/10/2020 23:38:07
fJXCMGOhaS6rKGjoGldSSQ,Taqueria Tepango,mexican,4,219,568 Myrtle Ave,11205,40.6937857,-73.9616331,False,15/10/2020 23:38:07
zupIzmhdcH0U6vJQQxDBiQ,Bar Bruno,mexican,4,269,520 Henry St,11231,40.6833674,-73.9997959,False,15/10/2020 23:38:07
r5NT8-nV4py2c-mppTKucQ,Essex Taqueria,mexican,4,282,123 Essex St,10002,40.7197418,-73.9877989,False,15/10/2020 23:38:07
ojeMH0rbOOMx9ajChbVkJQ,Papatzul,mexican,3.5,432,55 Grand St,10013,40.722148,-74.003677,False,15/10/2020 23:38:07
2iwT3iutZvmqzmu7oOkWFw,Dos Caminos,mexican,3.5,600,1567 Broadway,10036,40.7593727,-73.9853281,False,15/10/2020 23:38:07
jQjQHNAM8xXB73kFkfg9kA,Tacos Cholula,mexican,4.5,147,25 Ave A,10009,40.72301,-73.98605,False,15/10/2020 23:38:07
uVfOB37NyYEGRs5FITM-nQ,Leyenda,mexican,4,228,221 Smith St,11201,40.68431,-73.99197,False,15/10/2020 23:38:07
Lq9HxEUrkceCUDut00qlHQ,El Kucho Mexican Restaurant,mexican,4,198,141 Wilson Ave,11237,40.70073,-73.92551,False,15/10/2020 23:38:07
PWFK0nvJ23Xkk_B4C5Q4Aw,Factory Tamal,mexican,4.5,101,34 Ludlow St,10002,40.7159773,-73.9903625,False,15/10/2020 23:38:07
v8tuFxvNkKdZytWTn9BhMA,Fonda Chelsea,mexican,4,345,189 9th Ave,10011,40.7455185879981,-74.0021848849335,False,15/10/2020 23:38:07
kawmpvfSzhDAy9pk8n3MxQ,The Haab,mexican,4,186,4722 48th Ave,11377,40.740273,-73.917675,False,15/10/2020 23:38:07
4pj4ol7lXiytDD-BTKe3kg,Las Santas,mexican,4.5,121,572 Fulton St,11217,40.6882,-73.97953,False,15/10/2020 23:38:07
ci0-GO_iMb0NdTCUYWjocQ,Noche De Margaritas,mexican,4,358,1726 2nd Ave,10128,40.7801018,-73.9497833,False,15/10/2020 23:38:07
hSkeb_lmfxnoqg7EVo19Vw,Taco Mix,mexican,4,393,234 E 116th St,10029,40.797098,-73.938785,False,15/10/2020 23:38:07
7CfaiHE11MO2zAiu3w6bsw,Taco Dumbo,mexican,4,303,31 W 52nd St,10019,40.760941,-73.978049,False,15/10/2020 23:38:07
uvcEo61aL2F8e4PCzwZsYg,Chihuahua,mexican,4.5,160,47-02 Greenpoint Ave,11104,40.7425222545862,-73.9176765829325,False,15/10/2020 23:38:07
Jd2_ZC4ugEMSY9ElivNZgg,Summer Salt,mexican,4.5,91,30 East 23rd St,10010,40.74057,-73.98768,False,15/10/2020 23:38:07
FXgSgiLg6xgOO8zrG51mzg,Claro,mexican,4,189,284 3rd Ave,11215,40.6773587963142,-73.9861984489446,False,15/10/2020 23:38:07
4IE9hPuy5QIWVdaETUEG_Q,El Sombrero,mexican,3.5,341,108 Stanton St,10002,40.72124,-73.9875,False,15/10/2020 23:38:07
YKAwpTnKO-n5vB9-pqaCLQ,Taqueria Y Fonda,mexican,3.5,493,968 Amsterdam Ave,10025,40.8016168,-73.965212,False,15/10/2020 23:38:07
z_emTJ2d3kDEe8mz3w-KNw,Alta Calidad,mexican,4,199,552 Vanderbilt Ave,11238,40.680141,-73.968248,False,15/10/2020 23:38:07
VIIfYEzIppjps0K_J_8zLg,El Rio Grande,mexican,3.5,631,160 E 38th St,10016,40.74826,-73.97669,False,15/10/2020 23:38:07
KyOtOluTH8c8SICpf85thg,Mesa Azteca,mexican,4,258,91 Wyckoff Ave,11237,40.70506,-73.92022,False,15/10/2020 23:38:07
ueL0t_7Yu_ev2RrWK9dgDA,Tacombi - Empire State Building,mexican,4,189,23 W 33rd St,10118,40.748375,-73.9864908,False,15/10/2020 23:38:07
TJCyocLYrUBfbf8r0DaBXw,Tacos Grand Central,mexican,4,195,153 E 43rd St,10017,40.75164,-73.97418,False,15/10/2020 23:38:07
yvva7IYpD6J7OfKlCdQrkw,Mi Espiguita Taqueria,mexican,4.5,119,32-44 31st St,11106,40.7612033639422,-73.9261436462402,False,15/10/2020 23:38:07
1vkYZbdwMpqteI8x_sS68g,Fast and Fresh Burrito Deli,mexican,4,184,84 Hoyt St,11201,40.68806,-73.98694,False,15/10/2020 23:38:07
1Ylu26XW3F6gSJWdFw6-8g,Great Burrito,mexican,4,246,100 W 23rd St,10011,40.7428322,-73.9930115,False,15/10/2020 23:38:07
zVvEFNvlyBbQ6edjIE2gBg,Burrito Bar,mexican,3,714,307 Flatbush Ave,11238,40.678342,-73.9730639,False,15/10/2020 23:38:07
xGNzAsakHgbbl9fwgSoiUg,Kahlo,mexican,4.5,123,525 West 29th St,10001,40.752092,-74.0026757,False,15/10/2020 23:38:07
ND2PgVHYAF4IdaV6Zse5hQ,Taqueria al Pastor,mexican,4.5,74,128 Wyckoff Ave,11237,40.703326,-73.918029,False,15/10/2020 23:38:07
mfJaJSspapkcL2MIsNuUjw,Citrico,mexican,4,218,681 Washington Ave,11238,40.6768903036116,-73.9635266537943,False,15/10/2020 23:38:07
anBWvFPOce4nl3qLX-H6Rg,El Mero Mero,mexican,4.5,100,35-57 38th St,11101,40.753834323302,-73.923701159656,False,15/10/2020 23:38:07
tuP7STBjszTvKcQLeFMnkw,The Great Burrito,mexican,4,280,522 Columbus Ave,10024,40.786026,-73.972724,False,15/10/2020 23:38:07
Pikhqmsy370W2BXHnNfP0g,Taqueria El Gallo Azteca,mexican,4.5,121,75 Victory Blvd,10301,40.63842,-74.07867,False,15/10/2020 23:38:07
jeWIYbgBho9vBDhc5S1xvg,Chano's Cantina,mexican,4,178,35-55 31st St,11106,40.756621,-73.929336,False,15/10/2020 23:38:07
J_9-q-WFMWg5swNVzzZ_XA,Lupe's,mexican,3.5,388,110 Ave Of The Americas,10013,40.72369,-74.0045776,False,15/10/2020 23:38:07
iXtZQ7twXQiv7j2ZdxZqUg,Burritos y Mas NY Tex-Mex,mexican,4,169,1571 Lexington Ave,10029,40.7887686998247,-73.9486259859039,False,15/10/2020 23:38:07
L5eqJRy8Yx_4El6rUxWmBw,El Vez Burrito Bar,mexican,4,133,259 Vesey St,10282,40.7147356376792,-74.015635,False,15/10/2020 23:38:07
La78lTOdzTrdFYTGXUp7og,Oaxaca Taqueria,mexican,3.5,392,424 Amsterdam Ave,10024,40.7841453552246,-73.9778137207031,False,15/10/2020 23:38:07
Ahx8GsuAGUl8TgqCWP7uXw,Temerario,mexican,4,282,198 8th Ave,10011,40.7434133400872,-73.9996277220286,False,15/10/2020 23:38:07
qLh8nLAg8UZE-5Cn_ctCLw,El Tenampa,mexican,4.5,90,706 4th Ave,11232,40.662425336259,-73.9963044612931,False,15/10/2020 23:38:07
cQWUPxESnMx69dshABS_rg,Taquitos Mexico,mexican,4,209,6720 14th Ave,11219,40.623125,-74.00117,False,15/10/2020 23:38:07
4UxmxAqehEIh7fYrzUEA7A,Tacovision,mexican,4.5,99,244 E 53rd St,10004,40.7568200311153,-73.9678929001093,False,15/10/2020 23:38:07
XsxnMWdMpVixA7Yyq_vq7Q,Paloma's,mexican,4,160,435 Menahan St,11237,40.7034683227539,-73.9121246337891,False,15/10/2020 23:38:07
uipFunIVqRWwopfEvrscyQ,Casa Mezcal,mexican,3.5,407,86 Orchard St,10002,40.7179602,-73.9902328,False,15/10/2020 23:38:07
HOEjrJUwKBxSmQRVSILS8Q,Tepache,mexican,3.5,339,361 Halsey St,11216,40.683368,-73.938289,False,15/10/2020 23:38:07
hrswGldQVdR9OJRtqp0TxA,Gonzalez y Gonzalez,mexican,3.5,493,192 Mercer St,10012,40.7261303289736,-73.9972339217213,False,15/10/2020 23:38:07
VThwGCuC6JVaxAgnmuJDRg,Cilantro,mexican,3.5,431,485 Columbus Ave,10024,40.784629,-73.973121,False,15/10/2020 23:38:07
XO6IbZn2oxonPrfcXHK4HA,Casa Mexicana,mexican,4,199,894 Amsterdam Ave,10025,40.7989892,-73.966955,False,15/10/2020 23:38:07
bbb6QZReetkrrubqGWJokQ,Pulqueria,mexican,3.5,480,11 Doyers St,10013,40.71448,-73.99819,False,15/10/2020 23:38:07
-7mvJpV-gmOCT0HFNOhMNA,The Brothers Cafe,mexican,4.5,102,3949 43rd Ave,11104,40.74607,-73.924109,False,15/10/2020 23:38:07
yqU1-chsjix3T4EMY2MyxA,Athens Grill & Sports Bar,mexican,4,198,3011 30th Ave,11102,40.767343,-73.921774,False,15/10/2020 23:38:07
H5cufvP4OBsR940J8tegXQ,Cafe Nube,mexican,5,38,940 4th Ave,11232,40.6548694703676,-74.0042694635451,False,15/10/2020 23:38:07
OsnvNfvVnpjnFklon1s-vg,La Chula,mexican,4,182,137 E 116th St,10029,40.79882,-73.94168,False,15/10/2020 23:38:07
mVaslo987DCd3YC_0FtWxA,Mole,mexican,3.5,438,57 Jane St,10014,40.73822,-74.00524,False,15/10/2020 23:38:07
0o0s6bUIuy0LTGNR3xYzzw,Dos Toros Taqueria,mexican,3.5,383,1111 Lexington Ave,10075,40.7739509,-73.9594762,False,15/10/2020 23:38:07
pOgAM5F7zTAW7Y_sCjycWQ,Adobe Blues,mexican,4,275,63 Lafayette Ave,10301,40.643234,-74.095314,False,15/10/2020 23:38:07
yGQT6OZ-nNIhTKj32wRlmA,Bar Bolinas,mexican,4,123,455 Myrtle Ave,11205,40.693499,-73.967389,False,15/10/2020 23:38:07
GNdUcCQH-7pnE2gT8Aq6-w,Taco Rey de Oro,mexican,4.5,73,52nd St And Roosevelt Ave,11377,40.743826,-73.913403,False,15/10/2020 23:38:07
_HxxUvRp-0FMH_RoEzG1TA,Barnacho,mexican,4,226,920 2nd Ave,10017,40.7540321350098,-73.9688491821289,False,15/10/2020 23:38:07
98Bm2w9RzNJQZo4U3jSgQQ,Tacos Times Square,mexican,4,120,134 E 27th St,10016,40.7417320336149,-73.9823354903991,False,15/10/2020 23:38:07
bRzE-FnE1QgbUb-3cosoUA,Donna,mexican,4,190,27 Broadway,11249,40.71093,-73.96772,False,15/10/2020 23:38:07
1UqrqRx_35w87pQeg17Gqg,El Toro Blanco,mexican,3.5,387,257 6th Ave,10014,40.72902,-74.00277,False,15/10/2020 23:38:07
0tzK7l-DWDpG5UrYKL_mxw,St James Deli,mexican,4.5,99,34-02 34th Ave,11106,40.75843584113,-73.9247259526577,False,15/10/2020 23:38:07
B6bEkY9sJ_GU2pD2Rwb4gg,El Mitote,mexican,3.5,497,208 Columbus Ave,10023,40.77578,-73.98021,False,15/10/2020 23:38:07
sul_ihulQ5VUPNbk9liWqA,Cantina Rooftop,mexican,3,851,605 W 48th St,10036,40.765101,-73.996046,False,15/10/2020 23:38:07
t86q8MbsrW8pB8bmfwPWTw,Blockheads,mexican,3.5,463,954 2nd Ave,10022,40.7551,-73.96802,False,15/10/2020 23:38:07
dsKRm2jJPfEZvLLehWKhLg,Mexico Diner,mexican,4.5,98,902 Cortelyou Rd,11218,40.6387,-73.96963,False,15/10/2020 23:38:07
njV8tFM7PivgDhWng_Lb6g,Las Margaritas,mexican,4,238,7206 3rd Ave,11209,40.6333399,-74.02719,False,15/10/2020 23:38:07
_Pz5L7DGORcaThGB4CWcfg,La Loncheria,mexican,4.5,60,41 Wilson Ave,11237,40.702921,-73.929105,False,15/10/2020 23:38:07
WE064Ln20S4MQVT1hETCCw,Canyon Road,mexican,4,250,1470 1st Ave,10075,40.770694,-73.953774,False,15/10/2020 23:38:07
_VXlKJEUEoP0wG6ZxruteQ,Sidewalk Tacos,mexican,4.5,85,2163 2nd Ave,10029,40.79409,-73.94026,False,15/10/2020 23:38:07
2kPGo5wA33eBJj-OzA96tQ,Bar San Miguel,mexican,4,138,307 Smith St,11231,40.68134,-73.9938279,False,15/10/2020 23:38:07
p7MviobRqz5rvdzmsjBdEw,El Aguila,mexican,4,207,1634 Lexington Ave,10029,40.790573,-73.947715,False,15/10/2020 23:38:07
t9JRIzyQoJU29WeVBLU7Lw,Maya Taqueria,mexican,3.5,384,637 Vanderbilt Ave,11238,40.67796,-73.9685499,False,15/10/2020 23:38:07
RyEd54MOTc5OcYtOiDt11g,Iguana Restaurant & Dance Lounge,mexican,3,847,240 W 54th St,10019,40.7642063,-73.9832105,False,15/10/2020 23:38:07
_5G0SOM1ogWTsSmPBGRfzA,El Gallo Taqueria,mexican,4,262,214 Highlawn Ave,11223,40.6035151454871,-73.9779098353486,False,15/10/2020 23:38:07
hOLv0a65RSb5QvFd0FrYjw,Taqueria Santa Fe,mexican,4.5,112,214 Stanhope St,11237,40.700351,-73.920546,False,15/10/2020 23:38:07
Y6FMtiM2Q3CwcuxI0E4USQ,Blue Agave,mexican,4,248,7215-B 3rd Ave,11209,40.6330902,-74.0268565,False,15/10/2020 23:38:07
jF9hIgD5MvZBXyKvztUtSA,GMC Temaxcal Deli & Grocery,mexican,4.5,52,163 Park Ave,11205,40.696418,-73.972984,False,15/10/2020 23:38:07
wO9FMvtYqsJoYrnHDASE0A,Don Pancho Villa Restaurant,mexican,4,233,189 Borinquen Pl,11211,40.7109108,-73.9528503,False,15/10/2020 23:38:07
1-QgkACd4atRtc4AOGWz_Q,Tacos Y Jugos Genesis,mexican,4,125,7804 Woodside Ave,11373,40.7435971734647,-73.8868284970522,False,15/10/2020 23:38:07
AnAZaBsEuBjYvzaPMTN0oQ,Flats Fix Taqueria,mexican,4,192,28 E 16th St,10003,40.7365039,-73.9910582,False,15/10/2020 23:38:07
XJ8EaZig8kn5z984eeoCRQ,Dos Toros Taqueria,mexican,3.5,290,11 Carmine St,10014,40.73062,-74.0023,False,15/10/2020 23:38:07
xN4yKQMzo3PIoQlFamUOLQ,La Esquina - Midtown,mexican,4,202,200 W 55th St,10019,40.7642986928764,-73.9814604957066,False,15/10/2020 23:38:07
_5BoZ_C5zEl5M_MxT1W39w,Cascabel Taqueria,mexican,3.5,407,2799 Broadway 108th St,10025,40.8029136693265,-73.9679586979658,False,15/10/2020 23:38:07
0oRYwB_SLqjHptvUQwwe2w,Tajin,mexican,3.5,234,85 Greenwich St,10006,40.70772,-74.01356,False,15/10/2020 23:38:07
CEUEvlh2jDfGpj-2BuTInA,Oaxaca Taqueria,mexican,3.5,316,250 4th Ave,11215,40.6766700744629,-73.9839782714844,False,15/10/2020 23:38:07
2jjxdN9FXWVdx6DEX83krQ,Hoja Santa,mexican,5,52,40-17 30th Ave,11103,40.7638197,-73.914523,False,15/10/2020 23:38:07
4YeKYQoZHCx2xkbjmNhMbA,Burger One,mexican,4,196,1150 Lexington Ave,10075,40.7752780616283,-73.9587344974279,False,15/10/2020 23:38:07
9ijkw9x8oSSSnsUo5uR4Xw,Taco Santana,mexican,4,156,301 Keap St,11211,40.7079186820012,-73.9554587596491,False,15/10/2020 23:38:07
8CTaeOtqr461Ah5yWcnCPw,Fatty Daddy Taco,mexican,4,161,152 Smith St,11201,40.686578,-73.990821,False,15/10/2020 23:38:07
By8DjoW6JvyLXMbbcafP4w,El Mexicano Restaurant & Coffee,mexican,4,199,2102 E 15th St,11229,40.59858,-73.95653,False,15/10/2020 23:38:07
cy0vBvZu2Eb4XtRFCp8Seg,Conmigo,mexican,4,223,1685 1st Ave,10128,40.77793,-73.94902,False,15/10/2020 23:38:07
0Y8dv9UHGquFkWlVK7PdjA,Buddy's Burrito & Taco Bar,mexican,4,167,260 Court St,11231,40.685223,-73.994696,False,15/10/2020 23:38:07
6Pa3-9piblDJu0l8u84Jhg,Mi Mariachi Taqueria,mexican,4.5,291,213 Sip Ave,07306,40.73156,-74.06974,False,15/10/2020 23:38:07
OoFr5pilPnfIhH5Uvj7aAw,Rosarito Fish Shack,mexican,3,539,168 Wythe Ave,11211,40.7195575,-73.9607528,False,15/10/2020 23:38:07
8gmRUYZIcfmWl0pFB60tpA,Tacos El Vagabundo,mexican,4.5,92,Queens Blvd & 41st St,11104,40.743566,-73.923362,False,15/10/2020 23:38:07
xBx9GgsH2Npbcp7foPobQA,Castro's Restaurant,mexican,3.5,277,511 Myrtle Ave,11205,40.6938559,-73.964426,False,15/10/2020 23:38:07
-Qn5nXGhxWHNePA0dYmPSg,Tacos Times Square,mexican,4,109,43 West 55st,10019,40.76253,-73.97671,False,15/10/2020 23:38:07
JywbRdA7yskb-06WbjUjKw,Paquito's,mexican,3.5,255,143 1st Ave,10003,40.728144,-73.985217,False,15/10/2020 23:38:07
17F3KNRiGTPdDonxCEL5-Q,Taco Bandito,mexican,3.5,204,325 8th Ave,10001,40.7474763497109,-73.9971551748688,False,15/10/2020 23:38:07
W_0AX5JL3QZnX1oQNxQGtw,Xochimilco Family Restaurant,mexican,4.5,99,653 Melrose Ave,10455,40.8185645,-73.9168277,False,15/10/2020 23:38:07
tK_4ECZ0EPIhW8588hfn5g,El Nopal Restaurant & Juice Bar,mexican,4,120,631 5th Ave,11215,40.663129,-73.9912745,False,15/10/2020 23:38:07
PqX9bDlDCc6qOZd2vw4tYw,Takumi Taco,mexican,3.5,223,Chelsea Market,10011,40.7423295448078,-74.0061442013275,False,15/10/2020 23:38:07
c921DfWPCxG5qJ687TU6Xw,Burrito Republic,mexican,4.5,105,59-15 71st Ave,11385,40.7006779324274,-73.8991589471698,False,15/10/2020 23:38:07
6gl5cTB4mqpIbN2pIwD6hA,City Tamale,mexican,4.5,63,1316 Oak Point Ave,10474,40.8102546,-73.8846809,False,15/10/2020 23:38:07
-SYHh9DWvYuBZxkA4gfzHg,Calabrije's Margaritas & Tacos,mexican,4,112,234 Starr St,11237,40.7055429619569,-73.9225539192783,False,15/10/2020 23:38:07
mY_dEQM9poopjV0y4Hvnww,Coszcal De Allende,mexican,4,151,6824 3rd Ave,11220,40.63617,-74.0262,False,15/10/2020 23:38:07
UBqLK5kg0kT72CIaBYa5Zg,Patron Mexican Grill,mexican,3,432,608 9th Ave,10036,40.75923,-73.99173,False,15/10/2020 23:38:07
LyCE268_fz_MAZieFZY1lA,El Cantinero,mexican,3,536,86 University Pl,10003,40.73364,-73.99324,False,15/10/2020 23:38:07
ONUgIihg-ROELPgKiWfs7A,Bushwick Taco Company,mexican,4,174,839 Knickerbocker Ave,11207,40.692052,-73.906106,False,15/10/2020 23:38:07
iuYUDoWjPcEYVo1Gz3_3uA,Mallenche Mexican Grill,mexican,4.5,92,1621 Church Ave,11226,40.64911,-73.96427,False,15/10/2020 23:38:07
XYyIWs-3J4bZRZDfcsMquQ,Rancho Tequileria,mexican,3.5,293,741 9th Ave,10019,40.763717,-73.989189,False,15/10/2020 23:38:07
kcywDOgRlBPLW3eTMUgxEw,Grand Canyon Restaurant,mexican,4.5,71,143 Montague St,11201,40.69473,-73.99361,False,15/10/2020 23:38:07
qZfJbJPxZUkC66lRldcbGA,Tulcingo Restaurant,mexican,3.5,276,665 10th Ave,10036,40.762756,-73.993545,False,15/10/2020 23:38:07
1mynqR4fWUovyt9q1_zI9g,ERT - El Rico Tinto Restaurant,mexican,5,43,73-18 Northern Blvd,11372,40.7546065,-73.8930553,False,15/10/2020 23:38:07
vFS4XkHymNm0agxIVf2mhw,Cinco de Mayo Restaurant,mexican,3.5,222,1202 Cortelyou Rd,11218,40.6399155471563,-73.9669077386578,False,15/10/2020 23:38:07
A1tXlvO0BsRhCnujvSuKkA,Calexico - Union Street,mexican,3.5,254,122 Union St,11231,40.684151,-74.0025404,False,15/10/2020 23:38:07
ZIfh0Vv86ktGZDdM3YME-w,Mexico Lindo Restaurant,mexican,3.5,253,459 2nd Ave,10010,40.73981,-73.97984,False,15/10/2020 23:38:07
KzJYO3-2k9XJhOHVpXayZQ,Empellón Al Pastor East Village,mexican,3.5,254,132 St Marks Pl,10009,40.72668,-73.98336,False,15/10/2020 23:38:07
X8Tg6XHKERw-vdWRU4oH3Q,Nuevo Mexico Restaurant & Bar,mexican,3.5,250,489 5th Ave,11215,40.66754,-73.9874899,False,15/10/2020 23:38:07
FjeUodgFr0KCWJ1ylvGjdQ,Haab,mexican,3.5,182,202 Leonard St,11206,40.71099,-73.94707,False,15/10/2020 23:38:07
yl214H_cUd1intjVAeE1Mw,Casa Publica,mexican,4,119,594 Union Ave,11211,40.718194,-73.9520543,False,15/10/2020 23:38:07
FkA9aoMhWO4XKFMTuTnl4Q,Atla,mexican,3.5,294,372 Lafayette St,10012,40.7271874,-73.9938924,False,15/10/2020 23:38:07
